Closure1,Closure2,Closure3,Closure4,Closure5,Closure6,Closure7,Closure8,Closure9,Closure10
2.225881093728470717e+01,4.269591857573398208e+00,2.785073972622496008e+00,1.830351603076068923e+00,9.829773139150614902e-01,7.137584260287004323e-01,2.600538802712610842e+00,8.819182008487957969e-01,1.752127353239820495e+00,4.402448101375990297e-01
2.139058967753163998e+01,4.103053293062547624e+00,2.676440117928784002e+00,1.758957395223221143e+00,9.446355622284762221e-01,6.859177546850224738e-01,2.499102877779807219e+00,8.475183340500931362e-01,1.683784339672571351e+00,4.230727381552110700e-01
2.469926659560496418e+01,4.737709837320440265e+00,3.090429436329765966e+00,2.031031322178236120e+00,1.090750930147461162e+00,7.920148879027589794e-01,2.885661833481996563e+00,9.786116976173888649e-01,1.944230566900227997e+00,4.885132437468155397e-01
2.622744944897286246e+01,5.030839469716644530e+00,3.281639213991057069e+00,2.156694455907001373e+00,1.158237422602384603e+00,8.410181069505856533e-01,3.064202314328907661e+00,1.039159957648326804e+00,2.064523200036928685e+00,5.187383340282353261e-01
2.717904917084385730e+01,5.213371341505171230e+00,3.400705574957282540e+00,2.234944910584064637e+00,1.200261272895314146e+00,8.715324197593743438e-01,3.175379502020944766e+00,1.076863369434574613e+00,2.139429443084832183e+00,5.375595028706530165e-01
2.456887451165979286e+01,4.712698574074037694e+00,3.074114476817557229e+00,2.020309124997536898e+00,1.084992650390588897e+00,7.878336920219217721e-01,2.870427880742050686e+00,9.734454220062676022e-01,1.933966607267793014e+00,4.859342902527754027e-01
2.400278347259561684e+01,4.604113362678711852e+00,3.003283855025827176e+00,1.973759215222145480e+00,1.059993352333809424e+00,7.696812287043695022e-01,2.804290398506269710e+00,9.510162818291598708e-01,1.889406114042754936e+00,4.747378861539406913e-01
1.818652542520961646e+01,3.488463112059603688e+00,2.275540178534232183e+00,1.495485812795927849e+00,8.031400222720649351e-01,5.831751659602374405e-01,2.124766016838563143e+00,7.205698376199202171e-01,1.431572816161776895e+00,3.597013090880189501e-01
1.997652550126084492e+01,3.831813427190875920e+00,2.499509133428042595e+00,1.642678289426322547e+00,8.821886952502466794e-01,6.405739030479173923e-01,2.333895096902423472e+00,7.914915796230391765e-01,1.572474686633987595e+00,3.951047385815259494e-01
2.186998602622228915e+01,4.195009092170012721e+00,2.736423299288760269e+00,1.798378363297707949e+00,9.658063128343531423e-01,7.012902372605487322e-01,2.555111656063668857e+00,8.665125366839159238e-01,1.721520562777696384e+00,4.325544555346622633e-01
1.573860443355266270e+01,3.018913163348978745e+00,1.969250635031253971e+00,1.294192216120568339e+00,6.950367274538925555e-01,5.046793182273744405e-01,1.838770797115689248e+00,6.235805562578199401e-01,1.238881960386202907e+00,3.112852227462872268e-01
2.670008066154560922e+01,5.121497608757462849e+00,3.340775925852896400e+00,2.195559123926946743e+00,1.179109416219481510e+00,8.561736564239356140e-01,3.119420709019063764e+00,1.057886118260929154e+00,2.101726897838974484e+00,5.280862474918273097e-01
2.140283029529087244e+01,4.105401237077334287e+00,2.677971692370298751e+00,1.759963946489655706e+00,9.451761234291411462e-01,6.863102664004984144e-01,2.500532972205863569e+00,8.480033205851741362e-01,1.684747873675215502e+00,4.233148386185540124e-01
2.168426325059215998e+01,4.159384527460311176e+00,2.713185235495144010e+00,1.783106299526640681e+00,9.576045595764579588e-01,6.953347890389462993e-01,2.533413314407663375e+00,8.591539991321186509e-01,1.706901185479510197e+00,4.288811466447183252e-01
2.741655179895031580e+01,5.258928100577914933e+00,3.430422453807300265e+00,2.254474853909170573e+00,1.210749690092514319e+00,8.791482579320679669e-01,3.203127381360828085e+00,1.086273480831210669e+00,2.158124729744310688e+00,5.422569370558171231e-01
2.080642605837550008e+01,3.991001475071594307e+00,2.603348213062494754e+00,1.710921369408825443e+00,9.188381561198167846e-01,6.671857700104188993e-01,2.430853941975068100e+00,8.243731386728979649e-01,1.637801242966512749e+00,4.115188864095230548e-01
2.363649540620965084e+01,4.533853520399886428e+00,2.957453043890044597e+00,1.943639189880891349e+00,1.043817606889468674e+00,7.579357138844912134e-01,2.761496273865419404e+00,9.365035518630504541e-01,1.860573336672551426e+00,4.674932754379366728e-01
2.368205646183779578e+01,4.542592851206031845e+00,2.963153748682977540e+00,1.947385695093671432e+00,1.045829640874872402e+00,7.593966898299259194e-01,2.766819257801416132e+00,9.383087302403483321e-01,1.864159726441235954e+00,4.683944025619865004e-01
2.105618995182542719e+01,4.038910138692227036e+00,2.634599249827583645e+00,1.731459561860104746e+00,9.298680463411821417e-01,6.751947819908840076e-01,2.460034328037160822e+00,8.342690546842684851e-01,1.657461688926465060e+00,4.164588294352713493e-01
1.909019404819319732e+01,3.661801041273621937e+00,2.388609289406252500e+00,1.569794872582987111e+00,8.430471744641793164e-01,6.121525042290967278e-01,2.230343323977025616e+00,7.563741673476251925e-01,1.502706108818569808e+00,3.775744750209896194e-01
2.877841869853489243e+01,5.520155703523461632e+00,3.600822394167805474e+00,2.366461755179600335e+00,1.270891459149059655e+00,9.228183343546968453e-01,3.362236856097740478e+00,1.140232122614061705e+00,2.265325615405147097e+00,5.691925553298375906e-01
2.061436024640426368e+01,3.954160215705982750e+00,2.579316493872334082e+00,1.695127715029525195e+00,9.103562863344834000e-01,6.610269238783065271e-01,2.408414531437236050e+00,8.167632831502694701e-01,1.622682566424212380e+00,4.077201220836368378e-01
2.449417088720027991e+01,4.698369237811547805e+00,3.064767386322519105e+00,2.014166213807432992e+00,1.081693643614448419e+00,7.854382207830001850e-01,2.861700115604120409e+00,9.704855834836331185e-01,1.928086227396179853e+00,4.844567682476947357e-01
1.371618193163350696e+01,2.630980552254138516e+00,1.716200447956516273e+00,1.127887543381548952e+00,6.057239854507755483e-01,4.398276464196559932e-01,1.602487367307220856e+00,5.434499859738064487e-01,1.079684697091035428e+00,2.712848376006457563e-01
2.597267290137279616e+01,4.981969299778151061e+00,3.249760982330129444e+00,2.135744070747619627e+00,1.146986167217984409e+00,8.328483575369077796e-01,3.034436290441921535e+00,1.029065434849647298e+00,2.044468177364251460e+00,5.136992484660402036e-01
2.237012436550634931e+01,4.290943533011622790e+00,2.799001766547200898e+00,1.839504954185588570e+00,9.878930560445167153e-01,7.173278393970603517e-01,2.613543760172780672e+00,8.863285594534914269e-01,1.760889515015647833e+00,4.424464173668116729e-01
2.051917104407290182e+01,3.935901421723321469e+00,2.567406200432369001e+00,1.687300265954476464e+00,9.061526104649576530e-01,6.579745552939114672e-01,2.397293397655228198e+00,8.129917838416659270e-01,1.615189641235720286e+00,4.058374270724076638e-01
1.937062330086438422e+01,3.715591805623244870e+00,2.423697246933591121e+00,1.592854690720727717e+00,8.554312858307122625e-01,6.211448418055715015e-01,2.263106401710237581e+00,7.674850781091198115e-01,1.524780413040758065e+00,3.831209313634737490e-01
2.171860246511065640e+01,4.165971331720283999e+00,2.717481837540294709e+00,1.785930027915340057e+00,9.591210228297938345e-01,6.964359216993942781e-01,2.537425229512277003e+00,8.605145560087659184e-01,1.709604235396064320e+00,4.295603231298668057e-01
2.851136011484021182e+01,5.468929644878616436e+00,3.567407405707321288e+00,2.344501412906240478e+00,1.259097813477788375e+00,9.142547450914412233e-01,3.331035898802570117e+00,1.129650972240987317e+00,2.244303798438943343e+00,5.639105501137664511e-01
1.598808482658056818e+01,3.066767447106424349e+00,2.000466199566993897e+00,1.314707096210132597e+00,7.060540979371588977e-01,5.126792393891264066e-01,1.867918061289550291e+00,6.334652396753727155e-01,1.258520090291381566e+00,3.162195585727194391e-01
2.573297982123028049e+01,4.935992377373057849e+00,3.219770029048593329e+00,2.116034005608865343e+00,1.136401016881501302e+00,8.251622796015442018e-01,3.006432496465299309e+00,1.019568535370569240e+00,2.025600466807595978e+00,5.089584905317571240e-01
1.931382961017348521e+01,3.704697877820065433e+00,2.416591088828467626e+00,1.588184521092458334e+00,8.529232044385858247e-01,6.193236764526640625e-01,2.256471087864988512e+00,7.652348505630569564e-01,1.520309833761777529e+00,3.819976401128459820e-01
1.915327927123847829e+01,3.673901784453759589e+00,2.396502658609824365e+00,1.574982397624494324e+00,8.458330979023854779e-01,6.141754159485651732e-01,2.237713689396330974e+00,7.588736722207738428e-01,1.507671933147384902e+00,3.788222030384614247e-01
2.134186587315334194e+01,4.093707297041929039e+00,2.670343682687769782e+00,1.754950815819539045e+00,9.424838572480778165e-01,6.843553609874809540e-01,2.493410383950799503e+00,8.455878441413156033e-01,1.679948990576626722e+00,4.221090567587456044e-01
2.106937595963082899e+01,4.041439423464827208e+00,2.636249113661060406e+00,1.732543852956911046e+00,9.304503571649874738e-01,6.756176088976447724e-01,2.461574874162802740e+00,8.347914985970582569e-01,1.658499640370546535e+00,4.167196282496877791e-01
2.151881683641529008e+01,4.127649289453906079e+00,2.692484197003643942e+00,1.769501569684374997e+00,9.502982361496277175e-01,6.900295293596352408e-01,2.514083898247524207e+00,8.525988329851549308e-01,1.693877884792356792e+00,4.256088727841572661e-01
1.821683072152966432e+01,3.494276147031417423e+00,2.279332047392428340e+00,1.497977830355059048e+00,8.044783425829751256e-01,5.841469456596416476e-01,2.128306641682811584e+00,7.217705662878651784e-01,1.433958331667524178e+00,3.603007009181654063e-01
2.577195839816214828e+01,4.943469084693902005e+00,3.224647118862989714e+00,2.119239230765495474e+00,1.138122360261462962e+00,8.264121795983639940e-01,3.010986437018162931e+00,1.021112908811551812e+00,2.028668709357708266e+00,5.097294264208821479e-01
1.738554583267453424e+01,3.334822562436093207e+00,2.175319756964698481e+00,1.429620916177751111e+00,7.677677478684906687e-01,5.574906882556663890e-01,2.031186062525760505e+00,6.888341585148929358e-01,1.368522806104105705e+00,3.438591731521308814e-01
2.129120484470544739e+01,4.083989710816551266e+00,2.664004857484838507e+00,1.750784937646874706e+00,9.402466019964743627e-01,6.827308476193657549e-01,2.487491560585289196e+00,8.435805993164322558e-01,1.675961150707869773e+00,4.211070600701865563e-01
2.061632155419868440e+01,3.954536425549934453e+00,2.579561897245674196e+00,1.695288994213564271e+00,9.104429001735134808e-01,6.610898158256010015e-01,2.408643674720668315e+00,8.168409922896409103e-01,1.622836952974527680e+00,4.077589137145110065e-01
2.002240974772074722e+01,3.840614751108314628e+00,2.505250276606306503e+00,1.646451370760291910e+00,8.842150017525683969e-01,6.420452425379290506e-01,2.339255839831972050e+00,7.933095631711827300e-01,1.576086516732716269e+00,3.960122579197315473e-01
2.488504895391648475e+01,4.773345830930458611e+00,3.113674955246463316e+00,2.046308285458837695e+00,1.098955314652114490e+00,7.979722467224169558e-01,2.907367136294884080e+00,9.859725958995652073e-01,1.958854634316235632e+00,4.921877310899273605e-01
1.786559321252331145e+01,3.426903239612724139e+00,2.235384396850872868e+00,1.469095418824560406e+00,7.889672488357816205e-01,5.728840470125857731e-01,2.087270902005939455e+00,7.078541557084202518e-01,1.406310275859520509e+00,3.533537669196969433e-01
2.297756566130248146e+01,4.407460377410560959e+00,2.875006228222378724e+00,1.889455113368291306e+00,1.014718433868387448e+00,7.368062537837889447e-01,2.684512270779149556e+00,9.103960415943470608e-01,1.808704940235377645e+00,4.544606655084118541e-01
1.927586564642394507e+01,3.697415789348989623e+00,2.411840949765139186e+00,1.585062728014477784e+00,8.512466676632280960e-01,6.181063113792093500e-01,2.252035686481076660e+00,7.637306771954219808e-01,1.517321457630168569e+00,3.812467717012278934e-01
2.662102079084915829e+01,5.106332675592907933e+00,3.330883771740262844e+00,2.189057996733946521e+00,1.175618032086041653e+00,8.536384963460083020e-01,3.110183995428977610e+00,1.054753680543550232e+00,2.095503611142252254e+00,5.265225656823034894e-01
1.882020311367964283e+01,3.610012511380194855e+00,2.354827398420414664e+00,1.547593401839771676e+00,8.311240324626898435e-01,6.034948852303380074e-01,2.198799774613072078e+00,7.456768340586832355e-01,1.481453468557558217e+00,3.722344724467868682e-01
1.920474343293233588e+01,3.683773424333537605e+00,2.402941973704428857e+00,1.579214317789624733e+00,8.481058205364586655e-01,6.158256828541511796e-01,2.243726344331540723e+00,7.609127380548438291e-01,1.511722992553452549e+00,3.798400844588858960e-01
2.259357363602003588e+01,4.333804635909437764e+00,2.826960256749690537e+00,1.857879283867585496e+00,9.977608591515511050e-01,7.244930379365724926e-01,2.639649759277850283e+00,8.951818615992188644e-01,1.778478575816407448e+00,4.468658979019513033e-01
2.356527604423113331e+01,4.520192520768691935e+00,2.948541912385670205e+00,1.937782791094149637e+00,1.040672469562338609e+00,7.556519701637787190e-01,2.753175581675194383e+00,9.336817635941863092e-01,1.854967224443356821e+00,4.660846667489688677e-01
1.953338718692797826e+01,3.746812492325789279e+00,2.444062641295214000e+00,1.606238835121737596e+00,8.626191454147645876e-01,6.263640826472495204e-01,2.282122413058788712e+00,7.739339595864279664e-01,1.537592555508527470e+00,3.863401489721420279e-01
1.649516096562997092e+01,3.164032667632135087e+00,2.063912740399003187e+00,1.356404185358593528e+00,7.284472231817010757e-01,5.289393113176930061e-01,1.927160721611482774e+00,6.535561455869154379e-01,1.298435159245738157e+00,3.262487393402858094e-01
2.182480012623998888e+01,4.186341722148086752e+00,2.730769534839041945e+00,1.794662707295144877e+00,9.638108461979464359e-01,6.998412911806827230e-01,2.549832502268322809e+00,8.647222223796882101e-01,1.717963703807879217e+00,4.316607484083179735e-01
2.811232926955810640e+01,5.392389219932407940e+00,3.517479742248569519e+00,2.311688934764585035e+00,1.241476105401386087e+00,9.014592894461271877e-01,3.284416373637498499e+00,1.113840937906902750e+00,2.212893636378845841e+00,5.560183379369693091e-01
2.873246259394578672e+01,5.511340596080738230e+00,3.595072259934003700e+00,2.362682764920740919e+00,1.268861979300640153e+00,9.213446906380423629e-01,3.356867717847623833e+00,1.138411291968999928e+00,2.261708128912908844e+00,5.682836147491167056e-01
2.217924017165639938e+01,4.254328926683480283e+00,2.775117894152830278e+00,1.823808464772944005e+00,9.794633680136449749e-01,7.112068834241659365e-01,2.591242400305447724e+00,8.787655209207977380e-01,1.745863850873570655e+00,4.386710236174996003e-01
2.140032683438185757e+01,4.104921033694369115e+00,2.677658453543713790e+00,1.759758085821672591e+00,9.450655674211508872e-01,6.862299895913248626e-01,2.500240488152995155e+00,8.479041307521236748e-01,1.684550810932339937e+00,4.232653240386565763e-01
1.722137142187311909e+01,3.303331314787931738e+00,2.154777874481310640e+00,1.416120783720491660e+00,7.605175977235498763e-01,5.522262170591605290e-01,2.012005256915591733e+00,6.823293905195428888e-01,1.355599632594178816e+00,3.406120575485002688e-01
2.924129975135666015e+01,5.608943607770513040e+00,3.658739143461660070e+00,2.404524663366969239e+00,1.291332873348897570e+00,9.376612319664090478e-01,3.416316121261323779e+00,1.158571971335620177e+00,2.301761818409457927e+00,5.783476257327435643e-01
2.397003937209675684e+01,4.597832526507032114e+00,2.999186837340863221e+00,1.971066653745782826e+00,1.058547331338095754e+00,7.686312454999818522e-01,2.800464843576712770e+00,9.497189250978533837e-01,1.886828625321415487e+00,4.740902585538922520e-01
2.025531949388341246e+01,3.885290522809123903e+00,2.534392483431074261e+00,1.665603639426484817e+00,8.945005914596142471e-01,6.495138038324294039e-01,2.366467124124404187e+00,8.025376996100370697e-01,1.594420269521108491e+00,4.006188520126272579e-01
2.584395125115361580e+01,4.957278452130550406e+00,3.233655031354196296e+00,2.125159234051126500e+00,1.141301655932468462e+00,8.287207263388565170e-01,3.019397497620178505e+00,1.023965343632221359e+00,2.034335707802482851e+00,5.111533335642509668e-01
